discriminant,regime_code,x,sigma,diffusion,U_geom,U_fin,U_eff
4.000000000000010492e-04,1.000000000000000000e+00,1.717500000000000249e+00,5.855980625000000162e-01,1.714625454018769701e-01,-5.855980624999998149e-03,5.833191270347397317e-02,5.247593207847398022e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.724999999999999645e+00,5.867562499999998682e-01,1.721414484570311654e-01,-5.867562499999996045e-03,5.850049395590891516e-02,5.263293145590891564e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.732499999999999929e+00,5.879155624999999885e-01,1.728223543148456887e-01,-5.879155624999996693e-03,5.866961998223421682e-02,5.279046435723422359e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.740000000000000213e+00,5.890759999999999330e-01,1.735052668879999704e-01,-5.890760000000000093e-03,5.883929142196603346e-02,5.294853142196603163e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.747499999999999609e+00,5.902375624999999237e-01,1.741901900929706537e-01,-5.902375624999999307e-03,5.900950891815463784e-02,5.310713329315464026e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.754999999999999893e+00,5.914002499999999607e-01,1.748771278500312332e-01,-5.914002499999997803e-03,5.918027311736281937e-02,5.326627061736281810e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.762500000000000178e+00,5.925640625000000439e-01,1.755660840832519720e-01,-5.925640625000002520e-03,5.935158466964447765e-02,5.342594404464447860e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.769999999999999574e+00,5.937289999999999512e-01,1.762570627204999574e-01,-5.937289999999999582e-03,5.952344422852359762e-02,5.358615422852359977e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.777499999999999858e+00,5.948950624999999048e-01,1.769500676934394057e-01,-5.948950624999997661e-03,5.969585245097337040e-02,5.374690182597337967e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.785000000000000142e+00,5.960622500000000157e-01,1.776451029375312463e-01,-5.960622500000000226e-03,5.986880999739536968e-02,5.390818749739537119e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.792499999999999538e+00,5.972305624999998397e-01,1.783421723920330937e-01,-5.972305624999996870e-03,6.004231753159897100e-02,5.407001190659896372e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.799999999999999822e+00,5.983999999999999320e-01,1.790412799999999693e-01,-5.984000000000003205e-03,6.021637572078124973e-02,5.423237572078123958e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.807500000000000107e+00,5.995705624999999594e-01,1.797424297082831912e-01,-5.995705625000001884e-03,6.039098523550646275e-02,5.439527961050645566e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.814999999999999503e+00,6.007422499999999221e-01,1.804456254675312066e-01,-6.007422499999996376e-03,6.056614674968624490e-02,5.455872424968624679e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.822499999999999787e+00,6.019150624999999311e-01,1.811508712321894254e-01,-6.019150625000002294e-03,6.074186094055993718e-02,5.472271031555993315e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.830000000000000071e+00,6.030889999999999862e-01,1.818581709604999985e-01,-6.030889999999998821e-03,6.091812848867472069e-02,5.488723848867471666e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.837499999999999467e+00,6.042640624999998655e-01,1.825675286145018728e-01,-6.042640624999998100e-03,6.109495007786625020e-02,5.505230945286625210e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.844999999999999751e+00,6.054402499999999021e-01,1.832789481600311798e-01,-6.054402499999998397e-03,6.127232639523959995e-02,5.521792389523960676e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.852500000000000036e+00,6.066175624999999849e-01,1.839924335667206812e-01,-6.066175624999999710e-03,6.145025813114982083e-02,5.538408250614981765e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.859999999999999432e+00,6.077959999999998919e-01,1.847079888079999344e-01,-6.077960000000002042e-03,6.162874597918328867e-02,5.555078597918328143e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.867499999999999716e+00,6.089755624999999561e-01,1.854256178610956818e-01,-6.089755625000000186e-03,6.180779063613883045e-02,5.571803501113882506e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.875000000000000000e+00,6.101562499999999556e-01,1.861453247070312123e-01,-6.101562499999997613e-03,6.198739280200925988e-02,5.588583030200925533e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.882499999999999396e+00,6.113380624999998902e-01,1.868671133306268883e-01,-6.113380624999997792e-03,6.216755317996282282e-02,5.605417255496282503e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.889999999999999680e+00,6.125209999999998711e-01,1.875909877204999243e-01,-6.125209999999995519e-03,6.234827247632511449e-02,5.622306247632512244e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.897499999999999964e+00,6.137050625000000093e-01,1.883169518690644695e-01,-6.137050625000001203e-03,6.252955140056090655e-02,5.639250077556090535e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.905000000000000249e+00,6.148902499999999716e-01,1.890450097725312195e-01,-6.148902499999999230e-03,6.271139066525623085e-02,5.656248816525623335e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.912499999999999645e+00,6.160765624999999801e-01,1.897751654309081937e-01,-6.160765625000001744e-03,6.289379098610070606e-02,5.673302536110069738e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.919999999999999929e+00,6.172640000000000349e-01,1.905074228480000131e-01,-6.172640000000000071e-03,6.307675308186985741e-02,5.690411308186985040e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.927500000000000213e+00,6.184525625000000248e-01,1.912417860314082063e-01,-6.184525625000001151e-03,6.326027767440776939e-02,5.707575204940777691e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.934999999999999609e+00,6.196422499999998390e-01,1.919782589925311533e-01,-6.196422499999996308e-03,6.344436548860972469e-02,5.724794298860973185e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.942499999999999893e+00,6.208330624999999214e-01,1.927168457465643914e-01,-6.208330624999997688e-03,6.362901725240521777e-02,5.742068662740520968e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.950000000000000178e+00,6.220250000000000501e-01,1.934575503125000318e-01,-6.220250000000003554e-03,6.381423369674081580e-02,5.759398369674081225e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.957499999999999574e+00,6.232180624999998919e-01,1.942003767131268988e-01,-6.232180625000000029e-03,6.400001555556342203e-02,5.776783493056342200e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.964999999999999858e+00,6.244122500000000020e-01,1.949453289750312512e-01,-6.244122499999999257e-03,6.418636356580374736e-02,5.794224106580374983e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.972500000000000142e+00,6.256075624999999363e-01,1.956924111285956724e-01,-6.256075624999997767e-03,6.437327846735951820e-02,5.811720284235951522e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.979999999999999538e+00,6.268039999999999168e-01,1.964416272079999581e-01,-6.268040000000000764e-03,6.456076100307940602e-02,5.829272100307940352e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.987499999999999822e+00,6.280015624999999435e-01,1.971929812512206726e-01,-6.280015624999999574e-03,6.474881191874659603e-02,5.846879629374659298e-02
4.000000000000010492e-04,1.000000000000000000e+00,1.995000000000000107e+00,6.292002500000000165e-01,1.979464773000312594e-01,-6.292002499999999401e-03,6.493743196306277221e-02,5.864542946306277454e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.002499999999999503e+00,6.304000624999999136e-01,1.987021194000019031e-01,-6.304000625000000246e-03,6.512662188763222726e-02,5.882262126263222701e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.009999999999999787e+00,6.316009999999999680e-01,1.994599116004999728e-01,-6.316009999999998639e-03,6.531638244694609741e-02,5.900037244694610050e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.017500000000000071e+00,6.328030625000000686e-01,2.002198579546894952e-01,-6.328030624999999784e-03,6.550671439836659726e-02,5.917868377336658881e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.024999999999999467e+00,6.340062499999998824e-01,2.009819625195311821e-01,-6.340062500000000212e-03,6.569761850211153220e-02,5.935755600211152505e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.032499999999999751e+00,6.352105624999999645e-01,2.017462293557831798e-01,-6.352105624999999922e-03,6.588909552123917157e-02,5.953698989623916471e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.040000000000000036e+00,6.364159999999999817e-01,2.025126625279999870e-01,-6.364159999999998915e-03,6.608114622163259455e-02,5.971698622163260084e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.047499999999999432e+00,6.376225624999998232e-01,2.032812661045330926e-01,-6.376225624999998925e-03,6.627377137198491031e-02,5.989754574698491485e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.054999999999999716e+00,6.388302499999999329e-01,2.040520441575311983e-01,-6.388302499999996484e-03,6.646697174378425610e-02,6.007866924378425788e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.062500000000000000e+00,6.400390624999999778e-01,2.048250007629394409e-01,-6.400390625000000264e-03,6.666074811129882316e-02,6.026035748629882116e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.069999999999999396e+00,6.412489999999998469e-01,2.056001400004998925e-01,-6.412489999999998122e-03,6.685510125156221561e-02,6.044261125156222270e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.077499999999999680e+00,6.424600624999998733e-01,2.063774659537518652e-01,-6.424600624999995263e-03,6.705003194435900371e-02,6.062543131935900498e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.084999999999999964e+00,6.436722499999999458e-01,2.071569827100312178e-01,-6.436722499999998626e-03,6.724554097221009663e-02,6.080881847221009801e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.092500000000000249e+00,6.448855625000000646e-01,2.079386943604707438e-01,-6.448855625000001271e-03,6.744162912035854551e-02,6.099277349535854598e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.099999999999999645e+00,6.460999999999998966e-01,2.087226049999999222e-01,-6.460999999999997995e-03,6.763829717675526321e-02,6.117729717675526174e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.107499999999999929e+00,6.473155624999999969e-01,2.095087187273456941e-01,-6.473155624999999205e-03,6.783554593204513261e-02,6.136239030704513514e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.115000000000000213e+00,6.485322500000000323e-01,2.102970396450312696e-01,-6.485322499999999699e-03,6.803337617955282357e-02,6.154805367955282214e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.122499999999999609e+00,6.497500624999998919e-01,2.110875718593768768e-01,-6.497500624999997740e-03,6.823178871526915101e-02,6.173428809026915848e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.129999999999999893e+00,6.509689999999999088e-01,2.118803194804999290e-01,-6.509689999999996798e-03,6.843078433783739145e-02,6.192109433783739292e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.137500000000000178e+00,6.521890624999999719e-01,2.126752866223144411e-01,-6.521890625000000344e-03,6.863036384853961336e-02,6.210847322353961475e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.144999999999999574e+00,6.534102499999998592e-01,2.134724774025311689e-01,-6.534102499999999702e-03,6.883052805128311857e-02,6.229642555128312581e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.152499999999999858e+00,6.546325625000000148e-01,2.142718959426582193e-01,-6.546325625000001813e-03,6.903127775258752208e-02,6.248495212758752027e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.160000000000000142e+00,6.558559999999999945e-01,2.150735463679999959e-01,-6.558559999999998003e-03,6.923261376157092972e-02,6.267405376157092478e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.167499999999999538e+00,6.570805624999999095e-01,2.158774328076581428e-01,-6.570805624999998679e-03,6.943453688993737882e-02,6.286373126493738361e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.174999999999999822e+00,6.583062499999998707e-01,2.166835593945311556e-01,-6.583062499999998637e-03,6.963704795196355712e-02,6.305398545196355675e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.182500000000000107e+00,6.595330624999999891e-01,2.174919302653144371e-01,-6.595330624999997879e-03,6.984014776448595196e-02,6.324481713948595929e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.189999999999999503e+00,6.607609999999999317e-01,2.183025495604999644e-01,-6.607609999999998138e-03,7.004383714688813822e-02,6.343622714688815223e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.197499999999999787e+00,6.619900624999999206e-01,2.191154214243768994e-01,-6.619900624999997679e-03,7.024811692108809402e-02,6.362821629608808593e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.205000000000000071e+00,6.632202499999999556e-01,2.199305500050312279e-01,-6.632202499999999973e-03,7.045298791152571072e-02,6.382078541152570728e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.212499999999999467e+00,6.644515624999998149e-01,2.207479394543455931e-01,-6.644515624999996345e-03,7.065845094515024738e-02,6.401393532015026144e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.219999999999999751e+00,6.656839999999999424e-01,2.215675939279999618e-01,-6.656839999999997204e-03,7.086450685140813222e-02,6.420766685140813501e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.227500000000000036e+00,6.669175624999998941e-01,2.223895175854706252e-01,-6.669175624999999080e-03,7.107115646223066685e-02,6.440198083723067124e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.234999999999999432e+00,6.681522499999998921e-01,2.232137145900311703e-01,-6.681522499999998504e-03,7.127840061202186939e-02,6.459687811202186047e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.242499999999999716e+00,6.693880624999999363e-01,2.240401891087518971e-01,-6.693880624999998946e-03,7.148624013764662277e-02,6.479235951264661342e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.250000000000000000e+00,6.706250000000000266e-01,2.248689453125000126e-01,-6.706250000000000405e-03,7.169467587841861500e-02,6.498842587841861806e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.257499999999999396e+00,6.718630624999999412e-01,2.256999873759394093e-01,-6.718630624999999412e-03,7.190370867608855687e-02,6.518507805108855746e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.264999999999999680e+00,6.731022499999999020e-01,2.265333194775311920e-01,-6.731022499999999437e-03,7.211333937483259404e-02,6.538231687483259114e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.272499999999999964e+00,6.743425624999999091e-01,2.273689457995331509e-01,-6.743425625000000478e-03,7.232356882124062192e-02,6.558014319624061450e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.279999999999999361e+00,6.755839999999998513e-01,2.282068705279998999e-01,-6.755840000000000803e-03,7.253439786430473935e-02,6.577855786430472640e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.287499999999999645e+00,6.768265624999999508e-01,2.290470978527831825e-01,-6.768265624999996941e-03,7.274582735540802148e-02,6.597756173040802974e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.294999999999999929e+00,6.780702499999999855e-01,2.298896319675312327e-01,-6.780702500000001035e-03,7.295785814831297345e-02,6.617715564831297415e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.302500000000000213e+00,6.793150624999999554e-01,2.307344770696894143e-01,-6.793150625000000942e-03,7.317049109915055305e-02,6.637734047415054517e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.309999999999999609e+00,6.805609999999999715e-01,2.315816373604999701e-01,-6.805609999999996662e-03,7.338372706640897136e-02,6.657811706640898164e-02
4.000000000000010492e-04,1.000000000000000000e+00,2.317499999999999893e+00,6.818080624999999229e-01,2.324311170450019115e-01,-6.818080624999998604e-03,7.359756691092264602e-02,6.677948628592264568e-02
